Truckstop Name,Address,City,State,lat,lon,Retail Price
Mega_Stop_9244,9486 Highway Blvd,City_135,FL,41.98,-81.6315,3.97
Mega_Stop_9245,5637 Highway Blvd,City_263,MI,36.9974,-77.8557,4.3
Mega_Stop_9246,2505 Highway Blvd,City_389,FL,35.4531,-72.2196,3.74
Mega_Stop_9247,8156 Highway Blvd,City_185,IL,46.9008,-106.1094,3.53
Mega_Stop_9248,2672 Highway Blvd,City_118,MI,32.1296,-76.811,4.77
Mega_Stop_9249,8372 Highway Blvd,City_40,PA,34.0928,-113.549,4.72
Mega_Stop_9250,9019 Highway Blvd,City_107,PA,36.3352,-114.0535,4.47
Mega_Stop_9251,1211 Highway Blvd,City_412,CA,39.5023,-113.8289,4.43
Mega_Stop_9252,1592 Highway Blvd,City_148,CA,28.3581,-114.7042,3.3
Mega_Stop_9253,9367 Highway Blvd,City_275,CA,47.0635,-113.065,3.77
Mega_Stop_9254,5730 Highway Blvd,City_141,NY,48.3956,-102.6247,4.09
Mega_Stop_9255,9051 Highway Blvd,City_115,OH,25.5584,-71.445,3.76
Mega_Stop_9256,789 Highway Blvd,City_376,PA,43.1251,-98.537,3.75
Mega_Stop_9257,5984 Highway Blvd,City_80,PA,46.3549,-76.4097,4.39
Mega_Stop_9258,1543 Highway Blvd,City_203,GA,45.0144,-79.0499,3.79
Mega_Stop_9259,3320 Highway Blvd,City_101,MI,42.5058,-124.3909,3.78
Mega_Stop_9260,571 Highway Blvd,City_252,GA,33.1135,-118.3956,4.65
Mega_Stop_9261,9634 Highway Blvd,City_32,GA,43.9979,-90.8775,3.83
Mega_Stop_9262,8502 Highway Blvd,City_256,FL,33.2025,-105.3447,3.84
Mega_Stop_9263,3771 Highway Blvd,City_329,GA,38.0423,-95.6921,4.21
Mega_Stop_9264,6137 Highway Blvd,City_375,CA,35.8607,-82.458,4.03
Mega_Stop_9265,7670 Highway Blvd,City_11,FL,31.0984,-85.1885,4.74
Mega_Stop_9266,125 Highway Blvd,City_488,FL,44.6579,-114.1646,4.4
Mega_Stop_9267,1673 Highway Blvd,City_255,IL,26.7424,-99.9805,4.63
Mega_Stop_9268,4049 Highway Blvd,City_366,TX,39.5788,-96.4278,4.12
Mega_Stop_9269,4534 Highway Blvd,City_313,MI,29.8338,-79.6734,4.64
Mega_Stop_9270,9476 Highway Blvd,City_329,CA,25.8205,-112.9779,3.1
Mega_Stop_9271,7217 Highway Blvd,City_412,NY,36.8328,-114.3607,3.05
Mega_Stop_9272,5554 Highway Blvd,City_29,CA,26.6158,-87.1594,3.52
Mega_Stop_9273,859 Highway Blvd,City_109,FL,24.1541,-109.4957,4.11
Mega_Stop_9274,2627 Highway Blvd,City_399,OH,45.2156,-84.405,4.03
Mega_Stop_9275,1948 Highway Blvd,City_364,GA,27.684,-93.0568,4.83
Mega_Stop_9276,1186 Highway Blvd,City_458,PA,40.1635,-97.1572,3.92
Mega_Stop_9277,8965 Highway Blvd,City_126,FL,42.3528,-106.2131,3.17
Mega_Stop_9278,2102 Highway Blvd,City_358,MI,43.7571,-123.427,3.33
Mega_Stop_9279,6276 Highway Blvd,City_495,IL,39.4989,-114.2636,3.21
Mega_Stop_9280,6088 Highway Blvd,City_23,TX,24.9041,-99.2005,4.8
Mega_Stop_9281,9853 Highway Blvd,City_71,OH,25.6283,-107.1552,4.23
Mega_Stop_9282,9801 Highway Blvd,City_466,OH,37.5538,-118.6935,3.06
Mega_Stop_9283,5965 Highway Blvd,City_355,NY,27.0382,-117.8605,3.12
Mega_Stop_9284,708 Highway Blvd,City_47,NC,26.4548,-105.2733,4.33
Mega_Stop_9285,3339 Highway Blvd,City_189,NC,32.1859,-102.5755,4.61
Mega_Stop_9286,8725 Highway Blvd,City_363,NY,45.5374,-68.6768,4.85
Mega_Stop_9287,2331 Highway Blvd,City_314,CA,48.345,-80.7267,3.16
Mega_Stop_9288,988 Highway Blvd,City_300,TX,26.4577,-74.6249,4.16
Mega_Stop_9289,7465 Highway Blvd,City_143,TX,40.0675,-98.3253,3.99
Mega_Stop_9290,3139 Highway Blvd,City_31,OH,33.052,-112.4681,4.72
Mega_Stop_9291,8164 Highway Blvd,City_128,OH,47.5852,-72.3739,3.81
Mega_Stop_9292,4535 Highway Blvd,City_134,IL,37.7421,-69.5491,4.85
Mega_Stop_9293,304 Highway Blvd,City_445,NY,26.6711,-118.8944,3.27
Mega_Stop_9294,1992 Highway Blvd,City_365,TX,26.5048,-107.7826,3.31
Mega_Stop_9295,4782 Highway Blvd,City_58,TX,33.2626,-116.0975,3.32
Mega_Stop_9296,5041 Highway Blvd,City_40,CA,44.3226,-117.2469,4.34
Mega_Stop_9297,9183 Highway Blvd,City_430,PA,44.5126,-100.7308,3.36
Mega_Stop_9298,5271 Highway Blvd,City_15,NC,27.6634,-101.8928,3.52
Mega_Stop_9299,4775 Highway Blvd,City_412,OH,47.0926,-81.7544,4.9
Mega_Stop_9300,6991 Highway Blvd,City_153,TX,34.3543,-112.3165,3.92
Mega_Stop_9301,2645 Highway Blvd,City_138,IL,39.3813,-114.8595,4.94
Mega_Stop_9302,4635 Highway Blvd,City_374,MI,44.5271,-97.1349,3.48
Mega_Stop_9303,8770 Highway Blvd,City_90,GA,27.8423,-102.0137,3.06
Mega_Stop_9304,7227 Highway Blvd,City_498,PA,34.1286,-76.4554,4.38
Mega_Stop_9305,3371 Highway Blvd,City_422,GA,26.3191,-114.9519,4.73
Mega_Stop_9306,4709 Highway Blvd,City_198,MI,27.1786,-118.0717,4.85
Mega_Stop_9307,6940 Highway Blvd,City_13,NC,34.1957,-71.8842,4.54
Mega_Stop_9308,3577 Highway Blvd,City_30,NY,30.5273,-72.944,4.23
Mega_Stop_9309,636 Highway Blvd,City_102,TX,35.3283,-96.0526,3.16
Mega_Stop_9310,316 Highway Blvd,City_57,OH,31.8005,-97.6036,4.6
Mega_Stop_9311,6098 Highway Blvd,City_102,OH,44.549,-97.021,4.42
Mega_Stop_9312,7502 Highway Blvd,City_497,CA,42.1545,-84.9691,3.81
Mega_Stop_9313,6438 Highway Blvd,City_66,OH,26.3697,-106.6473,3.57
Mega_Stop_9314,9423 Highway Blvd,City_335,MI,46.3692,-111.772,4.8
Mega_Stop_9315,7327 Highway Blvd,City_196,CA,41.9553,-121.427,4.77
Mega_Stop_9316,9184 Highway Blvd,City_174,MI,34.2735,-115.3097,3.2
Mega_Stop_9317,2667 Highway Blvd,City_168,CA,35.6041,-94.4829,3.06
Mega_Stop_9318,8934 Highway Blvd,City_47,NY,28.2567,-78.3129,3.66
Mega_Stop_9319,3469 Highway Blvd,City_477,OH,41.1864,-92.9394,4.16
Mega_Stop_9320,268 Highway Blvd,City_56,FL,43.5257,-84.3129,4.87
Mega_Stop_9321,283 Highway Blvd,City_290,MI,25.4296,-96.374,3.84
Mega_Stop_9322,9386 Highway Blvd,City_468,PA,45.3259,-104.1158,3.25
Mega_Stop_9323,2508 Highway Blvd,City_80,FL,41.3267,-111.1864,4.01
Mega_Stop_9324,5920 Highway Blvd,City_359,NC,27.6884,-118.1109,3.77
Mega_Stop_9325,6402 Highway Blvd,City_117,TX,38.1443,-70.7104,4.16
Mega_Stop_9326,7696 Highway Blvd,City_174,NY,41.4698,-89.6195,3.4
Mega_Stop_9327,5590 Highway Blvd,City_285,NC,47.081,-120.4575,4.78
Mega_Stop_9328,9080 Highway Blvd,City_464,PA,43.3513,-96.4744,3.65
Mega_Stop_9329,4162 Highway Blvd,City_295,IL,33.2597,-106.6728,4.32
Mega_Stop_9330,8925 Highway Blvd,City_376,IL,29.3126,-96.0451,3.85
Mega_Stop_9331,3556 Highway Blvd,City_443,GA,28.8901,-76.6279,4.76
Mega_Stop_9332,1561 Highway Blvd,City_60,GA,45.601,-96.2901,3.56
Mega_Stop_9333,5808 Highway Blvd,City_66,CA,33.439,-104.8516,3.59
Mega_Stop_9334,3372 Highway Blvd,City_35,MI,44.471,-87.3027,3.46
Mega_Stop_9335,7787 Highway Blvd,City_170,FL,48.8767,-73.9641,3.94
Mega_Stop_9336,2352 Highway Blvd,City_179,GA,29.1664,-76.1884,4.68
Mega_Stop_9337,2081 Highway Blvd,City_130,FL,44.0436,-94.3234,4.92
Mega_Stop_9338,6166 Highway Blvd,City_479,NY,26.5201,-70.9603,4.17
Mega_Stop_9339,6109 Highway Blvd,City_166,IL,35.6644,-121.3604,3.28
Mega_Stop_9340,4679 Highway Blvd,City_118,IL,26.4931,-114.757,3.95
Mega_Stop_9341,8223 Highway Blvd,City_420,CA,36.7436,-120.2964,3.91
Mega_Stop_9342,7621 Highway Blvd,City_312,MI,28.6962,-77.4571,4.74
Mega_Stop_9343,8381 Highway Blvd,City_289,NC,38.9033,-106.9987,4.51
Mega_Stop_9344,8586 Highway Blvd,City_335,NC,42.6644,-101.2726,4.35
Mega_Stop_9345,7108 Highway Blvd,City_269,NY,29.1413,-85.3214,4.63
Mega_Stop_9346,3661 Highway Blvd,City_455,TX,40.7143,-73.176,3.42
Mega_Stop_9347,8450 Highway Blvd,City_384,IL,43.3319,-69.1512,3.09
Mega_Stop_9348,2581 Highway Blvd,City_424,CA,48.5954,-124.7938,4.54
Mega_Stop_9349,9486 Highway Blvd,City_191,FL,34.4063,-76.1129,3.44
Mega_Stop_9350,5676 Highway Blvd,City_128,OH,26.4293,-80.5507,4.13
Mega_Stop_9351,3999 Highway Blvd,City_374,NY,25.919,-98.9888,3.93
Mega_Stop_9352,8685 Highway Blvd,City_227,CA,30.298,-108.4909,4.36
Mega_Stop_9353,1639 Highway Blvd,City_295,NC,32.5623,-102.9995,4.31
Mega_Stop_9354,4374 Highway Blvd,City_279,PA,40.2918,-106.3783,4.81
Mega_Stop_9355,7643 Highway Blvd,City_396,MI,30.017,-83.8786,4.97
Mega_Stop_9356,2503 Highway Blvd,City_52,PA,41.5192,-83.5875,4.39
Mega_Stop_9357,8794 Highway Blvd,City_37,FL,34.6133,-105.5068,3.14
Mega_Stop_9358,7355 Highway Blvd,City_91,GA,29.4872,-93.2343,3.64
Mega_Stop_9359,5724 Highway Blvd,City_200,NY,42.4434,-70.1883,3.77
Mega_Stop_9360,7110 Highway Blvd,City_326,IL,28.0167,-105.5025,4.32
Mega_Stop_9361,4539 Highway Blvd,City_43,MI,36.9087,-115.2204,4.67
Mega_Stop_9362,1654 Highway Blvd,City_308,MI,24.7357,-96.3302,3.25
Mega_Stop_9363,7535 Highway Blvd,City_85,IL,41.3378,-102.4247,4.84
Mega_Stop_9364,4628 Highway Blvd,City_212,TX,41.6701,-85.0379,3.62
Mega_Stop_9365,6483 Highway Blvd,City_125,NY,42.8326,-107.0359,4.82
Mega_Stop_9366,100 Highway Blvd,City_181,GA,26.2217,-84.2543,3.87
Mega_Stop_9367,8135 Highway Blvd,City_468,CA,45.8094,-107.9946,3.37
Mega_Stop_9368,987 Highway Blvd,City_385,OH,44.0846,-111.13,3.37
Mega_Stop_9369,678 Highway Blvd,City_98,TX,37.9312,-83.7196,3.23
Mega_Stop_9370,6937 Highway Blvd,City_3,GA,26.5141,-100.4984,3.41
Mega_Stop_9371,8005 Highway Blvd,City_54,TX,27.2064,-115.5463,3.36
Mega_Stop_9372,6928 Highway Blvd,City_40,NC,38.8805,-92.061,3.77
Mega_Stop_9373,9552 Highway Blvd,City_367,MI,35.2771,-108.8477,3.12
Mega_Stop_9374,8438 Highway Blvd,City_451,TX,42.7533,-77.1883,3.99
Mega_Stop_9375,3408 Highway Blvd,City_303,CA,41.4302,-74.5829,3.17
Mega_Stop_9376,612 Highway Blvd,City_245,PA,29.4331,-124.862,4.93
Mega_Stop_9377,8812 Highway Blvd,City_28,MI,32.1911,-75.8455,4.27
Mega_Stop_9378,3284 Highway Blvd,City_322,GA,45.9837,-76.4222,4.16
Mega_Stop_9379,2678 Highway Blvd,City_133,CA,36.2375,-98.5576,4.29
Mega_Stop_9380,1623 Highway Blvd,City_166,IL,30.6921,-69.8447,3.59
Mega_Stop_9381,7548 Highway Blvd,City_142,PA,38.6797,-92.4584,3.92
Mega_Stop_9382,9687 Highway Blvd,City_199,TX,47.5997,-67.8863,4.51
Mega_Stop_9383,8624 Highway Blvd,City_104,NY,42.1353,-90.7163,4.47
Mega_Stop_9384,7463 Highway Blvd,City_251,CA,34.7045,-102.245,3.61
Mega_Stop_9385,6738 Highway Blvd,City_76,TX,33.0609,-118.8103,4.23
Mega_Stop_9386,9763 Highway Blvd,City_20,IL,25.7354,-96.4822,3.28
Mega_Stop_9387,5665 Highway Blvd,City_269,GA,43.4515,-107.1788,4.46
Mega_Stop_9388,7056 Highway Blvd,City_208,NY,44.1023,-68.3675,4.26
Mega_Stop_9389,9330 Highway Blvd,City_418,TX,29.6368,-100.6125,4.99
Mega_Stop_9390,8638 Highway Blvd,City_54,OH,45.9444,-75.6907,4.9
Mega_Stop_9391,3256 Highway Blvd,City_167,OH,24.4334,-122.4706,4.38
Mega_Stop_9392,155 Highway Blvd,City_461,FL,28.7277,-74.9066,3.5
Mega_Stop_9393,7722 Highway Blvd,City_291,NY,47.3644,-93.4254,4.51
Mega_Stop_9394,3298 Highway Blvd,City_412,FL,40.9153,-97.1979,4.3
Mega_Stop_9395,8291 Highway Blvd,City_266,PA,31.8547,-119.8905,3.28
Mega_Stop_9396,483 Highway Blvd,City_196,OH,25.0878,-122.1957,4.65
Mega_Stop_9397,6296 Highway Blvd,City_270,MI,44.1594,-81.6254,4.04
Mega_Stop_9398,9178 Highway Blvd,City_229,GA,40.0326,-102.4854,3.54
Mega_Stop_9399,9325 Highway Blvd,City_32,GA,43.8069,-94.1287,3.54
Mega_Stop_9400,7205 Highway Blvd,City_278,NY,27.4756,-71.3254,3.83
Mega_Stop_9401,580 Highway Blvd,City_78,TX,47.7973,-75.5484,3.29
Mega_Stop_9402,6843 Highway Blvd,City_275,CA,46.8482,-103.55,3.12
Mega_Stop_9403,4741 Highway Blvd,City_302,CA,35.3479,-70.0768,3.37
Mega_Stop_9404,5040 Highway Blvd,City_97,NC,38.3195,-95.9042,3.01
Mega_Stop_9405,6619 Highway Blvd,City_331,PA,39.7767,-116.2762,4.33
Mega_Stop_9406,6411 Highway Blvd,City_324,PA,42.8381,-105.3457,4.41
Mega_Stop_9407,1359 Highway Blvd,City_362,MI,32.1608,-85.3969,3.42
Mega_Stop_9408,158 Highway Blvd,City_144,FL,39.3701,-92.8939,4.12
Mega_Stop_9409,1169 Highway Blvd,City_359,OH,34.2982,-97.5326,3.17
Mega_Stop_9410,3424 Highway Blvd,City_443,OH,37.0315,-99.3799,3.49
Mega_Stop_9411,9714 Highway Blvd,City_82,OH,41.5046,-109.0608,4.28
Mega_Stop_9412,7410 Highway Blvd,City_287,CA,47.786,-119.538,4.89
Mega_Stop_9413,7540 Highway Blvd,City_181,MI,30.6862,-105.2048,3.44
Mega_Stop_9414,3135 Highway Blvd,City_436,MI,47.7913,-70.8168,3.28
Mega_Stop_9415,792 Highway Blvd,City_231,GA,27.7564,-107.2772,4.34
Mega_Stop_9416,7625 Highway Blvd,City_331,NC,43.6173,-85.5004,3.58
Mega_Stop_9417,9082 Highway Blvd,City_222,OH,45.7677,-68.9408,4.32
Mega_Stop_9418,6399 Highway Blvd,City_68,GA,34.1903,-83.5223,4.82
Mega_Stop_9419,8895 Highway Blvd,City_264,CA,33.604,-70.6026,4.69
Mega_Stop_9420,4749 Highway Blvd,City_356,IL,24.7123,-82.9269,4.45
Mega_Stop_9421,8314 Highway Blvd,City_93,OH,39.4951,-108.5143,3.49
Mega_Stop_9422,2580 Highway Blvd,City_159,CA,33.2635,-83.3197,3.09
Mega_Stop_9423,7159 Highway Blvd,City_474,PA,39.5226,-76.9012,4.4
Mega_Stop_9424,3981 Highway Blvd,City_298,IL,45.5348,-92.0498,3.85
Mega_Stop_9425,6531 Highway Blvd,City_353,PA,46.6879,-100.9736,4.63
Mega_Stop_9426,2525 Highway Blvd,City_438,TX,39.613,-71.2492,3.29
Mega_Stop_9427,8161 Highway Blvd,City_277,NC,26.3257,-76.9787,4.22
Mega_Stop_9428,7969 Highway Blvd,City_75,NY,30.3649,-84.8027,3.87
Mega_Stop_9429,7861 Highway Blvd,City_274,NY,44.6739,-92.6671,4.59
Mega_Stop_9430,9466 Highway Blvd,City_65,TX,24.7644,-76.9202,3.38
Mega_Stop_9431,1566 Highway Blvd,City_39,FL,26.0046,-83.7236,3.07
Mega_Stop_9432,9459 Highway Blvd,City_10,FL,42.3602,-116.4281,4.22
Mega_Stop_9433,3737 Highway Blvd,City_405,CA,39.1938,-98.7828,4.1
Mega_Stop_9434,392 Highway Blvd,City_363,IL,24.7681,-104.485,3.36
Mega_Stop_9435,3299 Highway Blvd,City_179,TX,46.6207,-118.1275,4.79
Mega_Stop_9436,265 Highway Blvd,City_158,OH,36.1748,-70.4769,4.48
Mega_Stop_9437,3858 Highway Blvd,City_31,TX,37.4989,-107.9576,4.46
Mega_Stop_9438,142 Highway Blvd,City_324,GA,40.6405,-83.8357,3.04
Mega_Stop_9439,4867 Highway Blvd,City_217,PA,44.5278,-106.345,4.64
Mega_Stop_9440,7459 Highway Blvd,City_345,IL,48.32,-89.311,4.63
Mega_Stop_9441,526 Highway Blvd,City_135,MI,25.4551,-94.2236,3.41
Mega_Stop_9442,8703 Highway Blvd,City_33,NY,27.7981,-77.6088,4.78
Mega_Stop_9443,8127 Highway Blvd,City_186,MI,40.3889,-83.0126,4.47
Mega_Stop_9444,5217 Highway Blvd,City_317,OH,35.0309,-71.4979,3.26
Mega_Stop_9445,9558 Highway Blvd,City_330,FL,44.8138,-91.2153,3.72
Mega_Stop_9446,3522 Highway Blvd,City_407,TX,29.5492,-97.8182,3.53
Mega_Stop_9447,4177 Highway Blvd,City_171,CA,36.6409,-113.8158,4.12
Mega_Stop_9448,9368 Highway Blvd,City_21,NY,25.966,-120.2978,4.92
Mega_Stop_9449,3662 Highway Blvd,City_494,NY,29.2198,-123.8356,3.46
Mega_Stop_9450,5054 Highway Blvd,City_265,NY,29.6346,-120.8366,4.46
Mega_Stop_9451,1998 Highway Blvd,City_290,IL,45.4758,-98.528,4.71
Mega_Stop_9452,5216 Highway Blvd,City_334,PA,28.3138,-99.6841,3.04
Mega_Stop_9453,7031 Highway Blvd,City_490,NC,44.6756,-105.6866,3.52
Mega_Stop_9454,8113 Highway Blvd,City_149,NC,39.3379,-89.527,4.85
Mega_Stop_9455,1479 Highway Blvd,City_48,NC,29.909,-84.905,3.26
Mega_Stop_9456,6301 Highway Blvd,City_88,FL,27.7413,-117.2984,4.61
Mega_Stop_9457,4893 Highway Blvd,City_401,OH,34.7193,-81.3494,4.87
Mega_Stop_9458,4460 Highway Blvd,City_396,MI,38.266,-96.2801,3.54
Mega_Stop_9459,447 Highway Blvd,City_95,MI,39.0504,-78.8885,4.9
Mega_Stop_9460,3549 Highway Blvd,City_225,IL,41.9471,-119.286,4.32
Mega_Stop_9461,7596 Highway Blvd,City_471,CA,40.4496,-103.1581,3.29
Mega_Stop_9462,2699 Highway Blvd,City_62,NC,38.3967,-108.8506,3.16
Mega_Stop_9463,9202 Highway Blvd,City_435,NY,25.5622,-97.8986,4.53
Mega_Stop_9464,4282 Highway Blvd,City_489,IL,37.9276,-91.6126,4.76
Mega_Stop_9465,9160 Highway Blvd,City_451,GA,48.9486,-87.1074,3.93
Mega_Stop_9466,1679 Highway Blvd,City_233,PA,41.6382,-92.0453,3.13
Mega_Stop_9467,8282 Highway Blvd,City_198,GA,32.4311,-73.9458,3.35
Mega_Stop_9468,1658 Highway Blvd,City_431,NY,30.3898,-116.5208,3.92
Mega_Stop_9469,5713 Highway Blvd,City_242,GA,40.6815,-105.9077,3.35
Mega_Stop_9470,798 Highway Blvd,City_156,TX,45.723,-120.5839,3.96
Mega_Stop_9471,5898 Highway Blvd,City_406,FL,28.0038,-76.2365,4.18
Mega_Stop_9472,8468 Highway Blvd,City_360,GA,39.9559,-107.4996,4.0
Mega_Stop_9473,7118 Highway Blvd,City_22,PA,36.5684,-123.0557,4.81
Mega_Stop_9474,2393 Highway Blvd,City_101,IL,39.7597,-96.0967,3.6
Mega_Stop_9475,4342 Highway Blvd,City_321,OH,36.7086,-77.6424,3.47
Mega_Stop_9476,5583 Highway Blvd,City_125,PA,28.8508,-102.1986,3.77
Mega_Stop_9477,1153 Highway Blvd,City_61,IL,24.9246,-108.6443,4.98
Mega_Stop_9478,8048 Highway Blvd,City_273,GA,27.1822,-96.9284,3.26
Mega_Stop_9479,4572 Highway Blvd,City_369,TX,39.1881,-113.2438,4.87
Mega_Stop_9480,8050 Highway Blvd,City_309,NC,40.7492,-114.538,4.56
Mega_Stop_9481,4899 Highway Blvd,City_299,MI,34.723,-110.5546,4.83
Mega_Stop_9482,4472 Highway Blvd,City_335,CA,30.6166,-72.5865,3.96
Mega_Stop_9483,460 Highway Blvd,City_16,TX,45.8075,-118.8682,3.7
Mega_Stop_9484,2079 Highway Blvd,City_28,GA,32.189,-113.909,3.37
Mega_Stop_9485,6438 Highway Blvd,City_144,MI,35.8343,-80.4529,3.56
Mega_Stop_9486,6860 Highway Blvd,City_64,OH,38.6472,-80.3313,3.11
Mega_Stop_9487,7551 Highway Blvd,City_33,NY,42.2709,-71.5168,3.06
Mega_Stop_9488,8660 Highway Blvd,City_201,GA,47.2671,-75.9731,4.35
Mega_Stop_9489,5533 Highway Blvd,City_422,FL,35.3269,-122.9344,3.78
Mega_Stop_9490,9784 Highway Blvd,City_443,GA,24.5156,-96.2665,4.45
Mega_Stop_9491,8251 Highway Blvd,City_144,IL,32.3349,-92.7536,4.39
Mega_Stop_9492,3873 Highway Blvd,City_282,GA,43.5491,-107.6548,4.09
Mega_Stop_9493,6887 Highway Blvd,City_425,MI,32.0725,-75.8235,3.38
Mega_Stop_9494,2786 Highway Blvd,City_410,FL,36.9083,-112.1561,4.79
Mega_Stop_9495,9500 Highway Blvd,City_212,IL,27.4588,-102.4286,4.08
Mega_Stop_9496,8943 Highway Blvd,City_454,NC,46.2794,-73.5965,4.35
Mega_Stop_9497,198 Highway Blvd,City_135,OH,40.9473,-121.9122,4.59
Mega_Stop_9498,7358 Highway Blvd,City_439,CA,27.7988,-68.2818,3.84
Mega_Stop_9499,4381 Highway Blvd,City_174,NC,35.4022,-89.3382,4.77
Mega_Stop_9500,3727 Highway Blvd,City_393,PA,36.6523,-70.4381,4.02
Mega_Stop_9501,5180 Highway Blvd,City_173,IL,24.8319,-115.9745,3.48
Mega_Stop_9502,4240 Highway Blvd,City_388,FL,40.5485,-106.8325,3.29
Mega_Stop_9503,157 Highway Blvd,City_23,NY,48.2897,-118.6836,4.85
Mega_Stop_9504,8947 Highway Blvd,City_312,PA,45.243,-119.1829,3.48
Mega_Stop_9505,2091 Highway Blvd,City_292,GA,44.1138,-118.5823,3.11
Mega_Stop_9506,8818 Highway Blvd,City_301,NC,47.7521,-96.4354,3.79
Mega_Stop_9507,7736 Highway Blvd,City_283,OH,24.401,-105.9829,3.5
Mega_Stop_9508,7993 Highway Blvd,City_364,OH,44.1356,-109.2444,3.25
Mega_Stop_9509,6655 Highway Blvd,City_105,PA,24.6281,-111.2212,4.96
Mega_Stop_9510,4395 Highway Blvd,City_143,NY,37.3281,-90.3573,4.35
Mega_Stop_9511,1351 Highway Blvd,City_379,CA,32.4425,-82.6175,4.03
Mega_Stop_9512,4973 Highway Blvd,City_147,CA,46.6602,-79.7081,4.71
Mega_Stop_9513,8854 Highway Blvd,City_175,MI,45.1417,-118.9768,4.39
Mega_Stop_9514,9165 Highway Blvd,City_216,PA,31.2833,-76.2424,4.3
Mega_Stop_9515,9884 Highway Blvd,City_473,NY,39.5727,-91.264,3.53
Mega_Stop_9516,3801 Highway Blvd,City_77,OH,38.3743,-68.9944,3.26
Mega_Stop_9517,3992 Highway Blvd,City_388,CA,43.9301,-95.0658,3.63
Mega_Stop_9518,2288 Highway Blvd,City_318,NC,38.2956,-115.628,3.86
Mega_Stop_9519,3557 Highway Blvd,City_223,TX,26.9513,-89.8744,4.61
Mega_Stop_9520,700 Highway Blvd,City_462,OH,32.18,-120.6852,4.61
Mega_Stop_9521,8215 Highway Blvd,City_98,IL,41.9533,-78.3078,4.27
Mega_Stop_9522,4840 Highway Blvd,City_361,MI,44.3642,-91.2672,4.25
Mega_Stop_9523,2016 Highway Blvd,City_163,OH,33.7496,-102.1496,3.72
Mega_Stop_9524,1767 Highway Blvd,City_360,OH,37.6389,-87.4501,4.26
Mega_Stop_9525,198 Highway Blvd,City_158,FL,32.4698,-113.7394,4.94
Mega_Stop_9526,9544 Highway Blvd,City_426,GA,47.7006,-84.1363,3.67
Mega_Stop_9527,5266 Highway Blvd,City_227,NY,38.8529,-111.733,4.55
Mega_Stop_9528,9219 Highway Blvd,City_20,CA,31.3119,-103.5616,3.89
Mega_Stop_9529,8993 Highway Blvd,City_464,GA,41.2465,-96.1474,4.03
Mega_Stop_9530,9692 Highway Blvd,City_157,IL,33.5877,-101.5737,4.81
Mega_Stop_9531,9943 Highway Blvd,City_293,MI,47.7468,-91.3448,3.55
Mega_Stop_9532,4746 Highway Blvd,City_127,OH,30.8893,-74.3343,3.85
Mega_Stop_9533,5789 Highway Blvd,City_328,CA,36.3325,-115.0829,4.67
Mega_Stop_9534,4762 Highway Blvd,City_285,PA,28.4687,-114.501,4.19
Mega_Stop_9535,6245 Highway Blvd,City_10,PA,36.7775,-75.2159,3.63
Mega_Stop_9536,1874 Highway Blvd,City_340,GA,29.7014,-96.566,3.56
Mega_Stop_9537,561 Highway Blvd,City_134,TX,35.5271,-120.8335,3.88
Mega_Stop_9538,4144 Highway Blvd,City_106,TX,44.1849,-122.2792,4.53
Mega_Stop_9539,1566 Highway Blvd,City_39,MI,30.1282,-123.606,3.08
Mega_Stop_9540,3428 Highway Blvd,City_393,FL,46.9889,-121.7219,3.53
Mega_Stop_9541,8272 Highway Blvd,City_355,NC,41.0347,-90.232,4.66
Mega_Stop_9542,5356 Highway Blvd,City_285,FL,44.1919,-108.0035,4.55
Mega_Stop_9543,5219 Highway Blvd,City_209,MI,24.9911,-73.5128,4.47
Mega_Stop_9544,2924 Highway Blvd,City_87,PA,28.1046,-122.265,3.74
Mega_Stop_9545,5969 Highway Blvd,City_119,FL,36.0212,-108.9194,4.39
Mega_Stop_9546,3786 Highway Blvd,City_427,FL,48.001,-79.0049,4.94
Mega_Stop_9547,5887 Highway Blvd,City_289,GA,47.7937,-87.6938,4.77
Mega_Stop_9548,7738 Highway Blvd,City_355,NC,48.429,-107.9933,3.11
Mega_Stop_9549,4165 Highway Blvd,City_63,NC,24.0069,-67.1486,4.21
Mega_Stop_9550,2938 Highway Blvd,City_152,PA,27.3361,-99.1414,4.84
Mega_Stop_9551,5499 Highway Blvd,City_442,PA,29.4784,-82.0049,4.86
Mega_Stop_9552,9389 Highway Blvd,City_309,OH,34.6797,-117.5539,3.52
Mega_Stop_9553,675 Highway Blvd,City_430,NY,46.6836,-91.7368,3.4
Mega_Stop_9554,4654 Highway Blvd,City_106,FL,28.1996,-79.177,3.55
Mega_Stop_9555,1272 Highway Blvd,City_389,NY,29.7996,-84.6862,4.61
Mega_Stop_9556,6574 Highway Blvd,City_425,MI,38.4262,-94.4639,4.34
Mega_Stop_9557,2691 Highway Blvd,City_498,OH,39.933,-110.0796,3.99
Mega_Stop_9558,5182 Highway Blvd,City_492,PA,35.2915,-103.9882,4.85
Mega_Stop_9559,2832 Highway Blvd,City_347,TX,30.2116,-111.4646,4.81
Mega_Stop_9560,676 Highway Blvd,City_98,GA,39.5222,-112.6183,3.78
Mega_Stop_9561,5615 Highway Blvd,City_372,NC,27.2103,-107.1646,4.59
Mega_Stop_9562,4341 Highway Blvd,City_493,NC,45.9333,-106.4775,3.13
